year,player,team,round,disposals,opponent,venue,is_home,had_bye_last_week,opponent_avg_disposals,opponent_defensive_avg,venue_avg_disposals,home_team,away_team,total_score_close
2026,Joel Amartey,Sydney,1,7,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Joel Amartey,Sydney,1,7,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Riley Bice,Sydney,1,16,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Riley Bice,Sydney,1,16,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Nick Blakey,Sydney,1,21,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Nick Blakey,Sydney,1,21,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Charlie Curnow,Sydney,1,10,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Charlie Curnow,Sydney,1,10,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Brodie Grundy,Sydney,1,16,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Brodie Grundy,Sydney,1,16,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Errol Gulden,Sydney,1,27,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Errol Gulden,Sydney,1,27,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Isaac Heeney,Sydney,1,20,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Isaac Heeney,Sydney,1,20,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,James Jordon,Sydney,1,16,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,James Jordon,Sydney,1,16,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Jake Lloyd,Sydney,1,18,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Jake Lloyd,Sydney,1,18,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Tom McCartin,Sydney,1,17,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Tom McCartin,Sydney,1,17,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Logan McDonald,Sydney,1,11,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Logan McDonald,Sydney,1,11,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Justin McInerney,Sydney,1,31,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Justin McInerney,Sydney,1,31,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Lewis Melican,Sydney,1,7,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Lewis Melican,Sydney,1,7,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Callum Mills,Sydney,1,25,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Callum Mills,Sydney,1,25,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Tom Papley,Sydney,1,9,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Tom Papley,Sydney,1,9,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Dane Rampe,Sydney,1,14,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Dane Rampe,Sydney,1,14,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Matt Roberts,Sydney,1,18,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Matt Roberts,Sydney,1,18,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Malcolm Rosas,Sydney,1,10,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Malcolm Rosas,Sydney,1,10,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,James Rowbottom,Sydney,1,20,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,James Rowbottom,Sydney,1,20,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Jai Serong,Sydney,1,19,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Jai Serong,Sydney,1,19,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Angus Sheldrick,Sydney,1,23,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Angus Sheldrick,Sydney,1,23,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Chad Warner,Sydney,1,20,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Chad Warner,Sydney,1,20,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Sam Wicks,Sydney,1,9,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Sam Wicks,Sydney,1,9,Carlton,S.C.G.,0,0,15.951282850316815,,16.130877238181114,Carlton,Sydney,
2026,Joel Amartey,Sydney,2,13,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Riley Bice,Sydney,2,28,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Nick Blakey,Sydney,2,25,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Charlie Curnow,Sydney,2,13,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Brodie Grundy,Sydney,2,9,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Errol Gulden,Sydney,2,20,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Isaac Heeney,Sydney,2,16,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,James Jordon,Sydney,2,9,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Jake Lloyd,Sydney,2,8,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Tom McCartin,Sydney,2,27,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Logan McDonald,Sydney,2,12,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Justin McInerney,Sydney,2,23,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Lewis Melican,Sydney,2,11,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Callum Mills,Sydney,2,22,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Tom Papley,Sydney,2,18,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Dane Rampe,Sydney,2,15,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Matt Roberts,Sydney,2,20,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Malcolm Rosas,Sydney,2,8,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,James Rowbottom,Sydney,2,21,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Jai Serong,Sydney,2,18,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Angus Sheldrick,Sydney,2,25,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Chad Warner,Sydney,2,15,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Sam Wicks,Sydney,2,10,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Joel Amartey,Sydney,2,13,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Riley Bice,Sydney,2,28,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Nick Blakey,Sydney,2,25,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Charlie Curnow,Sydney,2,13,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Brodie Grundy,Sydney,2,9,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Errol Gulden,Sydney,2,20,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Isaac Heeney,Sydney,2,16,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,James Jordon,Sydney,2,9,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Jake Lloyd,Sydney,2,8,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Tom McCartin,Sydney,2,27,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Logan McDonald,Sydney,2,12,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Justin McInerney,Sydney,2,23,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Lewis Melican,Sydney,2,11,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Callum Mills,Sydney,2,22,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Tom Papley,Sydney,2,18,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Dane Rampe,Sydney,2,15,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Matt Roberts,Sydney,2,20,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Malcolm Rosas,Sydney,2,8,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,James Rowbottom,Sydney,2,21,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Jai Serong,Sydney,2,18,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Angus Sheldrick,Sydney,2,25,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Chad Warner,Sydney,2,15,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Sam Wicks,Sydney,2,10,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Joel Amartey,Sydney,2,13,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Riley Bice,Sydney,2,28,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Nick Blakey,Sydney,2,25,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Charlie Curnow,Sydney,2,13,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Brodie Grundy,Sydney,2,9,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Errol Gulden,Sydney,2,20,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Isaac Heeney,Sydney,2,16,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,James Jordon,Sydney,2,9,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Jake Lloyd,Sydney,2,8,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Tom McCartin,Sydney,2,27,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Logan McDonald,Sydney,2,12,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Justin McInerney,Sydney,2,23,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Lewis Melican,Sydney,2,11,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Callum Mills,Sydney,2,22,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Tom Papley,Sydney,2,18,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Dane Rampe,Sydney,2,15,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Matt Roberts,Sydney,2,20,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Malcolm Rosas,Sydney,2,8,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,James Rowbottom,Sydney,2,21,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Jai Serong,Sydney,2,18,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Angus Sheldrick,Sydney,2,25,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Chad Warner,Sydney,2,15,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Sam Wicks,Sydney,2,10,Brisbane Lions,S.C.G.,0,0,,,16.130877238181114,Brisbane Lions,Sydney,
2026,Joel Amartey,Sydney,3,7,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Joel Amartey,Sydney,3,7,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Riley Bice,Sydney,3,24,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Riley Bice,Sydney,3,24,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Nick Blakey,Sydney,3,23,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Nick Blakey,Sydney,3,23,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Caiden Cleary,Sydney,3,4,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Caiden Cleary,Sydney,3,4,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Charlie Curnow,Sydney,3,7,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Charlie Curnow,Sydney,3,7,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Brodie Grundy,Sydney,3,19,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Brodie Grundy,Sydney,3,19,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,James Jordon,Sydney,3,12,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,James Jordon,Sydney,3,12,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Jake Lloyd,Sydney,3,19,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Jake Lloyd,Sydney,3,19,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Tom McCartin,Sydney,3,13,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Tom McCartin,Sydney,3,13,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Logan McDonald,Sydney,3,11,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Logan McDonald,Sydney,3,11,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Justin McInerney,Sydney,3,24,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Justin McInerney,Sydney,3,24,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Lewis Melican,Sydney,3,9,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Lewis Melican,Sydney,3,9,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Callum Mills,Sydney,3,29,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Callum Mills,Sydney,3,29,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Tom Papley,Sydney,3,14,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Tom Papley,Sydney,3,14,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Dane Rampe,Sydney,3,11,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Dane Rampe,Sydney,3,11,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Matt Roberts,Sydney,3,13,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Matt Roberts,Sydney,3,13,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Malcolm Rosas,Sydney,3,7,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Malcolm Rosas,Sydney,3,7,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,James Rowbottom,Sydney,3,12,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,James Rowbottom,Sydney,3,12,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Jai Serong,Sydney,3,18,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Jai Serong,Sydney,3,18,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Angus Sheldrick,Sydney,3,19,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Angus Sheldrick,Sydney,3,19,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Chad Warner,Sydney,3,27,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Chad Warner,Sydney,3,27,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Corey Warner,Sydney,3,13,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Corey Warner,Sydney,3,13,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Sam Wicks,Sydney,3,13,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Sam Wicks,Sydney,3,13,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Joel Amartey,Sydney,3,7,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Joel Amartey,Sydney,3,7,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Riley Bice,Sydney,3,24,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Riley Bice,Sydney,3,24,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Nick Blakey,Sydney,3,23,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Nick Blakey,Sydney,3,23,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Caiden Cleary,Sydney,3,4,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Caiden Cleary,Sydney,3,4,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Charlie Curnow,Sydney,3,7,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Charlie Curnow,Sydney,3,7,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Brodie Grundy,Sydney,3,19,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Brodie Grundy,Sydney,3,19,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,James Jordon,Sydney,3,12,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,James Jordon,Sydney,3,12,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Jake Lloyd,Sydney,3,19,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Jake Lloyd,Sydney,3,19,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Tom McCartin,Sydney,3,13,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Tom McCartin,Sydney,3,13,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Logan McDonald,Sydney,3,11,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Logan McDonald,Sydney,3,11,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Justin McInerney,Sydney,3,24,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Justin McInerney,Sydney,3,24,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Lewis Melican,Sydney,3,9,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Lewis Melican,Sydney,3,9,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Callum Mills,Sydney,3,29,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Callum Mills,Sydney,3,29,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Tom Papley,Sydney,3,14,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Tom Papley,Sydney,3,14,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Dane Rampe,Sydney,3,11,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Dane Rampe,Sydney,3,11,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Matt Roberts,Sydney,3,13,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Matt Roberts,Sydney,3,13,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Malcolm Rosas,Sydney,3,7,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Malcolm Rosas,Sydney,3,7,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,James Rowbottom,Sydney,3,12,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,James Rowbottom,Sydney,3,12,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Jai Serong,Sydney,3,18,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Jai Serong,Sydney,3,18,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Angus Sheldrick,Sydney,3,19,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Angus Sheldrick,Sydney,3,19,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Chad Warner,Sydney,3,27,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Chad Warner,Sydney,3,27,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Corey Warner,Sydney,3,13,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Corey Warner,Sydney,3,13,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Sam Wicks,Sydney,3,13,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Sam Wicks,Sydney,3,13,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Joel Amartey,Sydney,3,7,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Joel Amartey,Sydney,3,7,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
2026,Riley Bice,Sydney,3,24,Hawthorn,M.C.G.,1,0,16.755295605437876,,16.528518330347353,Sydney,Hawthorn,
